,Unnamed: 0,title_id,title,start_year,rating,votes,genres
1468,1468,tt8069578,Daffodils,2019,5.9,356,"Biography,Drama,Musical"
1469,1469,tt1650056,The Cup,2011,5.6,811,"Biography,Drama,Sport"
1470,1470,tt7335796,Behind You,2020,4.2,2013,Horror
1471,1471,tt8628426,Christina on the Coast,2019,3.8,535,Reality-TV
1472,1472,tt13020234,Mediterranean Life,2017,8.4,55,Reality-TV
1473,1473,tt6498784,Savage Kingdom,2016,8.4,394,Documentary
1474,1474,tt2209418,Before Midnight,2013,7.9,154671,"Drama,Romance"
1475,1475,tt9149946,Bernie the Dolphin 2,2019,4.8,603,"Action,Comedy,Family"
1476,1476,tt6722726,Come As You Are,2019,7.0,3082,"Comedy,Drama"
1477,1477,tt4329394,Alive and Kicking,2016,7.0,489,"Documentary,History,Music"
1478,1478,tt4059460,Hard Night Falling,2019,3.4,672,"Action,Crime,Drama"
1479,1479,tt7248248,Lucky Day,2019,5.1,2891,"Action,Comedy,Crime"
1480,1480,tt8213024,Lucky Day,2018,6.9,23,"Comedy,Short"
1481,1481,tt10981954,No Guns Life,2019,6.7,601,"Action,Animation,Sci-Fi"
1482,1482,tt7090140,Coda,2019,5.9,1661,"Drama,Music"
1483,1483,tt10011500,Slay the Dragon,2019,7.0,432,Documentary
1484,1484,tt10905838,The Peanut Butter Falcon,2019,5.6,11,"Comedy,Talk-Show"
1485,1485,tt10771582,The Peanut Butter Falcon,2019,7.7,15,Talk-Show
1486,1486,tt4364194,The Peanut Butter Falcon,2019,7.6,90316,"Adventure,Comedy,Drama"
1487,1487,tt7440732,The Kids Are Alright,2018,7.8,3405,Comedy
1488,1488,tt8966818,The Kids Are Alright,2018,8.1,210,"Action,Adventure,Sci-Fi"
1489,1489,tt7547410,Dora and the Lost City of Gold,2019,6.1,30344,"Action,Adventure,Comedy"
1490,1490,tt10801422,Dora and the Lost City of Gold,2019,4.9,9,"Comedy,Talk-Show"
1491,1491,tt6012380,Ordinary Love,2019,6.6,4257,"Drama,Romance"
1492,1492,tt13161852,Shark vs. Surfer,2020,6.8,17,Documentary
1493,1493,tt2614684,'71,2014,7.2,55880,"Action,Crime,Drama"
1494,1494,tt0422774,Are We Done Yet?,2007,4.2,21120,"Comedy,Family"
1495,1495,tt0101587,City Slickers,1991,6.8,56137,"Comedy,Western"
1496,1496,tt8297022,El embarcadero,2019,7.1,3360,"Drama,Mystery"
1497,1497,tt1575539,Elena Undone,2010,6.0,5977,"Drama,Romance"
1498,1498,tt2617828,Free Fall,2013,7.5,20362,"Drama,Romance"
1499,1499,tt2106739,Gayby,2012,6.0,2718,"Comedy,Drama,Romance"
1500,1500,tt4007248,Hurricane Bianca,2016,5.8,6415,"Comedy,Drama"
1501,1501,tt4838248,Just Charlie,2017,6.8,808,Drama
1502,1502,tt2397531,Pit Stop,2013,5.9,1681,"Drama,Romance"
1503,1503,tt0089945,Rustlers' Rhapsody,1985,6.4,2307,"Comedy,Western"
1504,1504,tt1656190,Safe,2012,6.5,109926,"Action,Crime,Thriller"
1505,1505,tt2025237,Safe,2011,8.3,22,"Crime,Drama"
1506,1506,tt1972012,Safe,2011,8.2,83,"Crime,Drama,Mystery"
1507,1507,tt0204640,Sordid Lives,2000,6.7,3149,"Comedy,Romance"
1508,1508,tt2771240,The Last Stand,2013,6.0,12,Reality-TV
1509,1509,tt1549920,The Last Stand,2013,6.3,138499,"Action,Thriller,Western"
1510,1510,tt0370032,Ultraviolet,2006,4.3,81765,"Action,Sci-Fi"
1511,1511,tt1515996,A Certain Scientific Railgun,2009,7.5,1505,"Action,Animation,Comedy"
1512,1512,tt8305806,The Wretched,2019,5.8,15222,"Horror,Mystery"
1513,1513,tt10008784,Bull,2019,6.5,5343,Drama
1514,1514,tt9145818,In My Skin,2018,7.1,125,"Comedy,Drama"
1515,1515,tt8594528,In My Skin,2018,7.9,1058,"Comedy,Drama"
1516,1516,tt10415306,The Flood,2019,7.0,8,Short
1517,1517,tt7286018,The Flood,2018,7.8,82,"Comedy,Crime,Drama"
1518,1518,tt9154632,The Flood,2018,7.5,180,Documentary
1519,1519,tt5954556,The Flood,2019,5.4,940,Drama
1520,1520,tt11333564,Ladhood,2019,7.1,819,Comedy
1521,1521,tt12820178,Shark vs. Whale,2020,5.3,32,Documentary
1522,1522,tt11779488,Tasty's Making It Big,2018,7.3,12,Reality-TV
1523,1523,tt12018142,Maxxx,2020,6.4,24,\N
1524,1524,tt12674230,Maxxx,2020,5.9,433,Comedy
1525,1525,tt1885265,Good Deeds,2012,5.5,7910,"Comedy,Drama,Romance"
1526,1526,tt12020472,Jamie: Keep Cooking and Carry On,2020,8.0,46,\N
1527,1527,tt6437228,2099: The Soldier Protocol,2019,3.7,517,"Action,Sci-Fi"
1528,1528,tt5183810,Own the Sky,2019,7.0,52,Documentary
1529,1529,tt9144756,Rattlesnakes,2019,5.5,457,Thriller
1530,1530,tt8334236,Zoo-Head,2019,3.6,175,"Sci-Fi,Thriller"
1531,1531,tt12143994,Auditions,2020,8.7,7,"Comedy,Drama,Family"
1532,1532,tt13264946,Sharks vs. Dolphins: Blood Battle,2020,5.6,8,Documentary
1533,1533,tt0783640,The Last Full Measure,2019,6.8,11442,"Drama,War"
1534,1534,tt8125140,The Assistant,2018,8.1,10,"Comedy,Family"
1535,1535,tt8099210,The Assistant,2018,9.1,9,"Drama,Short"
1536,1536,tt9000224,The Assistant,2019,6.4,22065,Drama
1537,1537,tt9870092,The Assistant,2019,7.4,30,Comedy
1538,1538,tt9358196,Marianne & Leonard: Words of Love,2019,7.0,2015,"Biography,Documentary,Music"
1539,1539,tt9221950,Ana,2020,7.9,16,"Action,Adventure,Crime"
1540,1540,tt11457996,Ana,2020,5.6,253,Comedy
1541,1541,tt10795872,Ana,2019,5.8,5,"Crime,Mystery,Thriller"
1542,1542,tt6865630,Ana,2020,5.8,1653,"Comedy,Drama"
1543,1543,tt13334052,Ana,2020,8.1,36,Drama
1544,1544,tt11629124,The Current Occupant,2020,5.3,662,"Drama,Fantasy,Horror"
1545,1545,tt10229598,The Pickup Game,2019,7.3,2257,Documentary
1546,1546,tt5342950,The Wolf Hour,2019,4.9,2865,Drama
1547,1547,tt11426644,We Are Freestyle Love Supreme,2020,6.9,347,"Comedy,Documentary,Musical"
1548,1548,tt7736478,The Traitor,2019,7.1,11045,"Biography,Crime,Drama"
1549,1549,tt9150216,The Weekend,2018,8.5,75,"Animation,Family"
1550,1550,tt8111130,The Weekend,2018,5.6,617,"Comedy,Drama,Romance"
1551,1551,tt0255055,China: The Panda Adventure,2001,5.9,213,Drama
1552,1552,tt5629084,Superpower Dogs,2019,7.7,283,Documentary
1553,1553,tt12673630,The New York Times Presents,2020,6.4,500,Documentary
1554,1554,tt0111111,The Secret of Life on Earth,1993,7.2,91,"Documentary,Short"
1555,1555,tt1316554,Black Butler,2008,7.7,7894,"Action,Animation,Comedy"
1556,1556,tt12956576,Dicktown,2020,6.7,597,"Animation,Comedy,Mystery"
1557,1557,tt2716382,Sea Fever,2019,5.7,10956,"Drama,Horror,Mystery"
1558,1558,tt2262532,The Fosters,2013,7.9,27747,"Drama,Romance"
1559,1559,tt5804038,I Am Not Your Negro,2016,7.9,21807,"Documentary,History"
1560,1560,tt7737734,The Other Lamb,2019,5.2,4562,"Drama,Horror,Mystery"
1561,1561,tt4003440,The House That Jack Built,2018,6.8,73338,"Crime,Drama,Horror"
1562,1562,tt7921248,The Whistlers,2019,6.4,5679,"Crime,Drama,Thriller"
1563,1563,tt11617414,1000-lb Sisters,2020,5.6,790,Reality-TV
1564,1564,tt9170070,90 Day Fiancé: The Other Way,2019,6.5,711,"Documentary,Reality-TV"
1565,1565,tt9625944,Buddy vs. Duff,2019,5.6,306,"Game-Show,Reality-TV"
1566,1566,tt4911408,Citizen Soldier,2016,5.7,537,"Documentary,War"
1567,1567,tt5690548,Danger Close,2017,9.2,7629,"Action,Crime,Drama"
1568,1568,tt4911288,Danger Close,2017,4.4,265,"Action,Documentary,History"
1569,1569,tt5728994,Danger Close,2016,7.8,775,"Action,Drama"
1570,1570,tt7826126,Family by the Ton,2018,6.4,102,Reality-TV
1571,1571,tt0460077,Intervention,2004,3.8,19,Short
1572,1572,tt0448561,Intervention,2004,6.9,17,"Drama,Short"
1573,1573,tt0381279,Intervention,2004,8.7,48,\N
1574,1574,tt0407892,Intervention,2004,7.2,28,Drama
1575,1575,tt0450920,Intervention,2005,7.9,2795,"Documentary,Drama"
1576,1576,tt4986134,Rebel in the Rye,2017,6.6,9654,"Biography,Drama,Romance"
1577,1577,tt9564264,Say Yes to the Nest,2019,5.6,7,\N
1578,1578,tt9576820,The American Farm,2019,8.3,64,"Documentary,Reality-TV"
1579,1579,tt3463106,The Cured,2017,5.5,8653,"Drama,Horror,Sci-Fi"
1580,1580,tt7737404,The Grill Dads,2017,7.6,38,"Family,Reality-TV"
1581,1581,tt2611026,The Hornet's Nest,2014,6.6,2589,"Action,Documentary,History"
1582,1582,tt10648730,The Strongest Man in History,2019,8.8,461,Reality-TV
1583,1583,tt10050374,The Toe Bro,2019,7.8,88,"Documentary,Reality-TV"
1584,1584,tt7789780,Unexpected,2017,4.5,197,Reality-TV
1585,1585,tt10397650,Unexpected,2016,9.2,5,"Action,Adult,Crime"
1586,1586,tt6200294,Unexpected,2017,6.0,8,Short
1587,1587,tt5603030,Unexpected,2016,8.4,253,"Drama,Romance"
1588,1588,tt11399498,Welcome to Plathville,2019,5.2,382,Reality-TV
1589,1589,tt1229238,Mission: Impossible - Ghost Protocol,2011,7.4,482233,"Action,Adventure,Thriller"
1590,1590,tt2145297,Mission: Impossible - Ghost Protocol,2011,4.3,8,Family
1591,1591,tt7473716,The Gallows Act II,2019,4.2,2046,"Horror,Mystery,Thriller"
1592,1592,tt4106514,The Postcard Killings,2020,5.7,10747,"Crime,Drama,Thriller"
1593,1593,tt11217956,Carrion,2020,7.4,173,"Horror,Sci-Fi"
1594,1594,tt10419672,Carrion,2020,2.8,309,Horror
1595,1595,tt1199099,Merlin,2008,7.9,80436,"Adventure,Drama,Fantasy"
1596,1596,tt6116682,The Rape of Recy Taylor,2017,6.4,620,"Documentary,History"
1597,1597,tt7202954,XX,2017,8.1,32,"Animation,Comedy,Talk-Show"
1598,1598,tt3322892,XX,2017,4.6,11780,Horror
1599,1599,tt8647310,Buffaloed,2019,6.2,5784,"Comedy,Drama"
1600,1600,tt10628758,Crawl,2019,6.6,11,"Comedy,Talk-Show"
1601,1601,tt8364368,Crawl,2019,6.1,82441,"Action,Adventure,Horror"
1602,1602,tt12724840,Drug Lords: The Next Generation,2020,8.1,33,"Biography,Crime,Documentary"
1603,1603,tt12244950,Taste the Nation with Padma Lakshmi,2020,8.2,517,"Adventure,Reality-TV"
1604,1604,tt9056536,Sweet Home Sextuplets,2018,7.3,93,"Drama,Family,Reality-TV"
1605,1605,tt6151930,Brockmire,2016,8.6,35,Comedy
1606,1606,tt5722190,Brockmire,2017,8.0,5592,"Comedy,Drama,Sport"
1607,1607,tt0247882,Forensic Files,1996,8.7,6302,"Crime,Documentary"
1608,1608,tt8905152,Your Home Made Perfect,2019,8.4,230,Reality-TV
1609,1609,tt3332064,Pan,2015,5.7,63681,"Action,Adventure,Comedy"
1610,1610,tt6816388,The Dustwalker,2019,3.7,1467,"Drama,Sci-Fi,Thriller"
1611,1611,tt8663516,Child's Play,2019,5.7,51015,"Drama,Horror,Sci-Fi"
1612,1612,tt10487934,Child's Play,2019,6.8,7,Talk-Show
1613,1613,tt10467768,Child's Play,2019,8.5,10,Comedy
1614,1614,tt5577494,Clemency,2019,6.5,4433,Drama
1615,1615,tt8777690,Crossing Swords,2020,6.7,1534,"Animation,Comedy,Fantasy"
1616,1616,tt11828640,Good Boy,2020,6.2,1075,"Drama,Fantasy,Horror"
1617,1617,tt6794424,LA 92,2017,8.2,6408,"Crime,Documentary,History"
1618,1618,tt2800050,A Beautiful Planet,2016,7.3,1367,Documentary
1619,1619,tt0109609,Destiny in Space,1994,7.0,355,"Documentary,Short"
1620,1620,tt0104275,Fires of Kuwait,1992,7.3,523,"Documentary,Short"
1621,1621,tt0163639,Galapagos,1999,6.9,416,"Documentary,Short"
1622,1622,tt0110150,Into the Deep,1994,6.7,331,"Documentary,Short"
1623,1623,tt3195742,Journey to the South Pacific,2013,6.4,230,"Documentary,Short"
1624,1624,tt7860270,Pandas,2018,7.3,686,"Documentary,Short"
1625,1625,tt0120248,Survival Island,1996,8.0,219,"Documentary,Short"
1626,1626,tt6580248,Why We Fight,2017,8.8,13,Documentary
1627,1627,tt10242176,Where's Waldo?,2019,7.5,93,"Adventure,Animation,Comedy"
1628,1628,tt8019694,Frankie,2019,5.4,1714,"Drama,Romance"
1629,1629,tt12456400,Shirley,2020,7.0,10,Talk-Show
1630,1630,tt9397672,Shirley,2020,7.9,660,"Biography,Drama,History"
1631,1631,tt8430598,Shirley,2020,6.1,11302,"Biography,Drama,Mystery"
1632,1632,tt6482686,The Paynes,2018,4.4,376,Comedy
1633,1633,tt10578490,And We Go Green,2019,6.8,212,"Documentary,Sport"
1634,1634,tt7717090,Miss Snake Charmer,2018,5.7,45,Documentary
1635,1635,tt3224458,A Beautiful Day in the Neighborhood,2019,7.3,77421,"Biography,Drama"
1636,1636,tt12144960,Hard,2020,6.4,391,Comedy
1637,1637,tt3978720,4th Man Out,2015,6.7,10259,"Comedy,Drama"
1638,1638,tt3624710,Above and Beyond,2014,8.2,294,"Crime,Drama,Mystery"
1639,1639,tt2704752,Above and Beyond,2014,7.7,626,"Adventure,Documentary,History"
1640,1640,tt7491090,Above and Beyond,2014,7.8,132,Documentary
1641,1641,tt4049756,Above and Beyond,2014,8.8,11,"Comedy,Fantasy"
1642,1642,tt4686862,Almost Adults,2016,5.6,2972,"Comedy,Drama"
1643,1643,tt0338096,Dirty Dancing: Havana Nights,2004,5.9,28105,"Drama,Music,Romance"
1644,1644,tt0238380,Equilibrium,2002,7.4,325905,"Action,Drama,Sci-Fi"
1645,1645,tt0084043,Hail Columbia!,1982,7.1,167,"Documentary,Short"
1646,1646,tt0308353,Happily N'Ever After,2006,4.5,10695,"Adventure,Animation,Comedy"
1647,1647,tt3597400,Just Eat It: A Food Waste Story,2014,7.3,837,Documentary
1648,1648,tt5833846,Maximilian,2017,7.4,896,"Drama,History"
1649,1649,tt5797370,Maximilian,2016,8.9,9,"Biography,Documentary,Family"
1650,1650,tt2151739,Meet Me in Montenegro,2014,5.6,362,"Comedy,Drama,Romance"
1651,1651,tt0316655,Spider-Man,2002,7.2,2387,"Action,Adventure,Crime"
1652,1652,tt0145487,Spider-Man,2002,7.4,797675,"Action,Adventure,Sci-Fi"
1653,1653,tt5646200,Spider-Man 2,2004,4.3,26,Action
1654,1654,tt0594909,Spider-Man 2,2004,9.2,16,"Documentary,Short"
1655,1655,tt0316654,Spider-Man 2,2004,7.4,635519,"Action,Adventure,Sci-Fi"
1656,1656,tt0411906,Spider-Man 2,2004,7.8,5174,"Action,Adventure,Crime"
1657,1657,tt3239442,The 10 Year Plan,2014,6.1,4243,"Comedy,Romance"
1658,1658,tt0475784,Westworld,2016,8.6,477677,"Drama,Mystery,Sci-Fi"
1659,1659,tt4344742,Women and Sometimes Men,2017,4.4,144,"Drama,Romance"
1660,1660,tt5919756,Disappearance at Clifton Hill,2019,5.4,3603,"Drama,Mystery,Thriller"
1661,1661,tt7683762,Rig 45,2018,6.0,1044,"Crime,Thriller"
1662,1662,tt5895884,World of Dance,2017,7.1,1264,"Family,Game-Show,Reality-TV"
1663,1663,tt1710295,Doc McStuffins,2012,6.6,2370,"Animation,Family,Fantasy"
1664,1664,tt1865718,Gravity Falls,2012,8.9,98858,"Action,Adventure,Animation"
1665,1665,tt9779516,I Still Believe,2020,6.4,11646,"Biography,Drama,Music"
1666,1666,tt7967262,The Titan Games,2019,7.1,3520,"Game-Show,Reality-TV"
1667,1667,tt7748076,This Mountain Life,2018,7.2,270,"Adventure,Documentary"
1668,1668,tt4142394,The Tracker,2019,3.5,979,"Action,Thriller"
1669,1669,tt10451752,Drag Kids,2019,4.6,257,Documentary
1670,1670,tt12005998,AKA Jane Roe,2020,6.8,440,Documentary
1671,1671,tt9133378,Premature,2019,6.5,796,"Drama,Music,Romance"
1672,1672,tt10422302,Rocketman,2019,5.6,9,"Comedy,Talk-Show"
1673,1673,tt2066051,Rocketman,2019,7.3,169796,"Biography,Drama,Musical"
1674,1674,tt8372368,Rocketman,2019,6.2,204,"Adventure,Comedy,Documentary"
1675,1675,tt10367094,Rocketman,2019,8.2,76,Talk-Show
1676,1676,tt11296058,The Painter and the Thief,2020,7.5,3649,Documentary
1677,1677,tt7555072,Top End Wedding,2019,6.3,2051,"Comedy,Romance"
1678,1678,tt3598030,K.C. Undercover,2015,6.2,4776,"Action,Comedy,Drama"
1679,1679,tt9577334,Red Dog,2019,6.8,457,Documentary
1680,1680,tt7439748,2nd Date Sex,2019,5.5,1049,"Comedy,Romance"
1681,1681,tt4622682,Above the Shadows,2019,6.0,2720,"Drama,Fantasy,Romance"
1682,1682,tt3700804,Already Tomorrow in Hong Kong,2015,6.4,5741,"Comedy,Romance"
1683,1683,tt9613244,Autonomy,2019,6.6,127,Documentary
1684,1684,tt2789532,Big Men,2013,7.1,633,Documentary
1685,1685,tt4477292,Cosmos,2019,5.9,5407,"Adventure,Mystery,Sci-Fi"
1686,1686,tt3104930,Da Sweet Blood of Jesus,2014,4.3,1770,"Comedy,Romance,Thriller"
1687,1687,tt10087694,Morphle,2019,5.1,79,"Adventure,Animation,Family"
1688,1688,tt7390564,Saving Atlantis,2018,8.1,16,Documentary
1689,1689,tt2484364,Scandal,2012,8.6,5,Documentary
1690,1690,tt2390190,Scandal,2012,7.0,172,"Drama,Mystery,Thriller"
1691,1691,tt1837576,Scandal,2012,7.7,72681,"Drama,Thriller"
1692,1692,tt2204349,Scandal,2012,8.2,878,"Drama,Mystery,Thriller"
1693,1693,tt6544220,The Mandela Effect,2019,5.8,3572,"Drama,Sci-Fi,Thriller"
1694,1694,tt3468798,Baskets,2016,7.6,11734,"Comedy,Drama"
1695,1695,tt7122838,Beat Bobby Flay,2017,8.4,6,"Game-Show,Reality-TV"
1696,1696,tt0211145,Digimon Adventure,1999,7.8,6361,"Action,Adventure,Animation"
1697,1697,tt2049430,Digimon Adventure,1999,7.5,852,"Adventure,Animation,Sci-Fi"
1698,1698,tt0243694,Digimon Adventure 02,2000,7.4,1661,"Action,Adventure,Animation"
1699,1699,tt0316975,Digimon Frontier,2002,6.7,2675,"Action,Adventure,Animation"
1700,1700,tt0295080,Digimon Tamers,2001,7.6,2056,"Action,Adventure,Animation"
1701,1701,tt2346169,Fast N' Loud,2012,7.4,2733,"Adventure,Comedy,Reality-TV"
1702,1702,tt2291540,My Friend Dahmer,2017,6.2,19127,"Biography,Drama,Horror"
1703,1703,tt5670364,Saving Flora,2018,5.7,494,"Drama,Family"
1704,1704,tt3027156,Street Outlaws,2013,6.5,1060,Reality-TV
1705,1705,tt5096846,The Boy Downstairs,2017,5.7,1653,"Comedy,Drama,Romance"
1706,1706,tt6067388,The Cat Rescuers,2018,7.6,68,Documentary
1707,1707,tt2235759,The Great,2020,8.2,39527,"Biography,Comedy,Drama"
1708,1708,tt9313500,The Great,2020,7.8,1342,"Biography,Comedy,Drama"
1709,1709,tt1476894,The Little Couple,2009,6.8,1042,Reality-TV
1710,1710,tt0617921,Just Shoot Me,1997,7.5,163,Comedy
1711,1711,tt5640558,Claws,2017,7.3,6415,"Comedy,Crime,Drama"
1712,1712,tt4474344,Blindspot,2015,7.3,72617,"Action,Crime,Drama"
1713,1713,tt5960712,Blindspot,2015,6.6,6,Drama
1714,1714,tt11828638,Delivered,2020,5.4,730,"Drama,Fantasy,Horror"
1715,1715,tt11394188,Spaceship Earth,2020,6.4,1800,Documentary
1716,1716,tt5756530,Pitch,2016,6.2,225,"Drama,Sport"
1717,1717,tt5500158,Pitch,2016,7.2,5922,"Drama,Sport"
1718,1718,tt5914646,Pitch,2016,8.0,7,"Drama,Short"
1719,1719,tt1298644,The Hustle,2019,5.4,58344,"Comedy,Crime"
1720,1720,tt10278688,The Hustle,2019,5.6,19,Talk-Show
1721,1721,tt10826186,Fine Lines,2019,7.0,166,Documentary
1722,1722,tt8291806,Pain and Glory,2019,7.5,57252,Drama
1723,1723,tt2006295,The 33,2015,6.8,37907,"Biography,Drama,History"
1724,1724,tt7347846,The Lodge,2019,6.0,45215,"Drama,Horror,Mystery"
1725,1725,tt7187768,After Class,2019,5.8,700,"Comedy,Drama"
1726,1726,tt11754514,Arte,2020,6.9,366,"Animation,Drama,Romance"
1727,1727,tt10487750,Listeners,2020,5.1,125,"Adventure,Animation,Music"
1728,1728,tt4616802,Boomtown,2017,5.2,155,Drama
1729,1729,tt4666726,Christine,2016,6.9,15076,"Biography,Drama"
1730,1730,tt11405390,Darwin's Game,2020,7.3,2380,"Action,Animation,Drama"
1731,1731,tt5039994,Dismissed,2017,5.7,7632,"Drama,Horror,Thriller"
1732,1732,tt3319844,Harry Benson: Shoot First,2016,7.3,419,Documentary
1733,1733,tt2352722,I Am Alone,2015,4.4,341,"Drama,Horror,Sci-Fi"
1734,1734,tt5033018,In the Radiant City,2016,5.6,231,Drama
1735,1735,tt5864680,Missing 411,2016,6.4,1714,Documentary
1736,1736,tt5644818,The Dinner,2016,7.3,238,"Comedy,Romance"
1737,1737,tt3203620,The Dinner,2017,4.5,8639,"Crime,Drama,Thriller"
1738,1738,tt9541486,Toxic Beauty,2019,7.2,202,Documentary
1739,1739,tt8574836,Cunningham,2019,6.5,401,"Biography,Documentary,Music"
1740,1740,tt2726552,A Kind of Murder,2016,5.3,7769,"Crime,Drama,Thriller"
1741,1741,tt2093447,Paranormal Activity 3,2011,5.0,11,"Comedy,Short"
1742,1742,tt1778304,Paranormal Activity 3,2011,5.8,94454,"Horror,Mystery"
1743,1743,tt2990126,100 Streets,2016,5.7,4090,Drama
1744,1744,tt4607722,Blame,2017,5.8,2923,Drama
1745,1745,tt5862818,Blame,2017,6.0,28,"Drama,Short"
1746,1746,tt9165752,Songland,2019,8.0,706,"Game-Show,Reality-TV"
1747,1747,tt8908006,Vault,2018,7.0,1032,"Crime,History,Thriller"
1748,1748,tt6838918,Vault,2019,5.4,2464,"Action,Crime,Drama"
1749,1749,tt9204204,Little Joe,2019,5.8,7805,"Drama,Horror,Mystery"
1750,1750,tt1436045,13 Assassins,2010,7.5,65174,"Action,Adventure,Drama"
1751,1751,tt0269743,Barking Dogs Never Bite,2000,6.9,8282,Comedy
1752,1752,tt0460740,Cashback,2006,7.1,86978,"Comedy,Drama,Romance"
1753,1753,tt2121382,Force Majeure,2014,7.2,54255,"Comedy,Drama"
1754,1754,tt3814840,Force Majeure,2014,6.9,1062,"Drama,Mystery,Sci-Fi"
1755,1755,tt0486358,Jesus Camp,2006,7.4,27888,Documentary
1756,1756,tt1139797,Let the Right One In,2008,7.9,214966,"Drama,Fantasy,Horror"
1757,1757,tt7181878,Melancholia,2011,6.8,6,"Comedy,Talk-Show"
1758,1758,tt1527186,Melancholia,2011,7.1,180314,"Drama,Sci-Fi"
1759,1759,tt1216496,Mother,2009,7.8,62458,"Crime,Drama,Mystery"
1760,1760,tt11347640,Parasite,2019,6.9,11,"Comedy,Talk-Show"
1761,1761,tt6751668,Parasite,2019,8.5,749012,"Comedy,Drama,Thriller"
1762,1762,tt0468492,The Host,2006,7.1,119327,"Action,Drama,Horror"
1763,1763,tt2125666,The Queen of Versailles,2012,7.1,13208,Documentary
1764,1764,tt4975856,Future Man,2017,7.7,24893,"Action,Adventure,Comedy"
1765,1765,tt11828642,Pooka Lives!,2020,6.0,897,"Drama,Fantasy,Horror"
1766,1766,tt5615700,Siren,2018,6.9,13789,"Drama,Fantasy"
1767,1767,tt8083166,Siren,2018,8.0,5,"Drama,Short"
1768,1768,tt11271956,60 Days In: Narcoland,2019,6.1,76,Reality-TV
1769,1769,tt6142940,90 Day Fiancé: Happily Ever After?,2016,6.2,784,Reality-TV
1770,1770,tt2386354,Breaking Amish,2012,4.9,1083,"Documentary,Drama,Reality-TV"
1771,1771,tt3704280,Bring It!,2014,6.0,539,"Drama,Music,Reality-TV"
1772,1772,tt1985443,Hatfields & McCoys,2012,7.9,26780,"Drama,History,Romance"
1773,1773,tt8341266,Hidden Potential,2017,6.7,163,Reality-TV
1774,1774,tt10132958,Kids Behind Bars: Life or Parole,2019,6.8,133,Documentary
1775,1775,tt3761278,Little Women: LA,2014,5.3,728,Reality-TV
1776,1776,tt11011352,Taken at Birth,2019,8.4,196,History
1777,1777,tt10584792,The Family Chantel,2019,3.2,432,Reality-TV
1778,1778,tt10098248,The Food That Built America,2019,8.5,1040,"Documentary,History"
1779,1779,tt3475084,The Kitchen,2014,6.2,405,Family
1780,1780,tt4882980,The Witch,2011,5.6,35,"Animation,Comedy,Fantasy"
1781,1781,tt9617782,Who Let the Dogs Out,2019,7.3,177,Documentary
1782,1782,tt1474684,Luther,2010,8.4,134235,"Crime,Drama,Mystery"
1783,1783,tt7411098,Baghdad Central,2020,7.2,1557,"Crime,Drama,History"
1784,1784,tt11622318,Portrait of a Lady on Fire,2019,7.8,11,"Comedy,Talk-Show"
1785,1785,tt8613070,Portrait of a Lady on Fire,2019,8.1,86563,"Drama,Romance"
1786,1786,tt5240730,Brown Girl Begins,2017,3.7,206,"Fantasy,Sci-Fi"
1787,1787,tt8089592,Little Fires Everywhere,2020,7.7,43074,Drama
1788,1788,tt1442580,Gravity,2009,6.7,819,"Crime,Drama"
1789,1789,tt1548669,Gravity,2010,6.5,1013,"Comedy,Drama"
1790,1790,tt1601403,Gravity,2010,7.3,85,"Comedy,Game-Show"
1791,1791,tt1729026,Gravity,2010,8.1,607,"Action,Adventure,Animation"
1792,1792,tt3824648,Big Time Adolescence,2019,6.9,12806,"Comedy,Drama"
1793,1793,tt5114356,Legion,2017,8.2,89464,"Action,Drama,Sci-Fi"
1794,1794,tt5933666,Taboo,2016,7.2,1893,"Crime,Drama,Mystery"
1795,1795,tt3647998,Taboo,2017,8.4,134186,"Drama,Mystery,Thriller"
1796,1796,tt4218618,The Bastard Executioner,2015,6.2,9310,"Action,Drama,History"
1797,1797,tt4288182,Atlanta,2016,8.6,67446,"Comedy,Drama,Music"
1798,1798,tt4855680,Atlanta,2015,8.1,9,Reality-TV
1799,1799,tt4370596,Better Things,2016,7.8,15355,"Comedy,Drama"
1800,1800,tt6062774,Monos,2019,6.9,16981,"Adventure,Drama,Thriller"
1801,1801,tt4079926,The Most Dangerous Animal of All,2020,6.3,951,"Crime,Documentary"
1802,1802,tt11814788,Crawlers,2020,5.5,1111,"Drama,Fantasy,Horror"
1803,1803,tt11558924,Hillary,2020,6.6,2582,"Biography,Documentary"
1804,1804,tt8234892,Knives and Skin,2019,5.2,934,"Drama,Mystery,Thriller"
1805,1805,tt8134186,Devs,2020,7.7,37118,"Drama,Mystery,Sci-Fi"
1806,1806,tt12076274,Defining Moments with OZY,2020,6.8,28,"Biography,Documentary"
1807,1807,tt0472954,It's Always Sunny in Philadelphia,2005,8.8,217725,Comedy
1808,1808,tt4384086,Life in Pieces,2015,8.0,15014,Comedy
1809,1809,tt6439752,Snowfall,2017,8.2,17294,"Crime,Drama"
1810,1810,tt1382367,Hawthorne,2009,5.9,2923,Drama
1811,1811,tt0361217,Nip/Tuck,2003,7.7,55609,Drama
1812,1812,tt9418572,Bless This Mess,2019,6.8,4029,Comedy
1813,1813,tt9232198,Bless This Mess,2018,5.2,6,Reality-TV
1814,1814,tt6258718,Bad Banks,2018,7.9,5589,"Crime,Drama,Thriller"
1815,1815,tt8364940,Britain's Best Home Cook,2018,7.7,243,Reality-TV
